filename,label,audio_path,cleaned_audio_path,transcript,num_errors,error_density
audio_854.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_854.wav,cleaned_audio\audio_854.wav, Hi everyone and you are to tell about the best day of my life. The best day of my life is the  best experience I had in my daily life. My daily life is different from the best day of my life.  The best thing about my life is that I am happy that the people around me may speak to me and  may enjoy with them and make more memories in the future and this makes my day special because  to spend time with others or with family or anyone. So I feel about thinking that they are in my  daily routine is the very happy and the most emotional.,4.0,0.036036036036036036
audio_681.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_681.wav,cleaned_audio\audio_681.wav," So hello everyone, I am going to speak on the topic like I am in the market and I am a shopkeeper  and I am describing the whole market. This market is very crowded and in the morning the  crowd is very less and as the day keeps rising, as the sun keeps rising, so as the crowd.  And since when the sun sets, as the sun sets, the market is also there are different kind of  neck noises in this market like the sound of vehicles on glaring, the sound of ambulance,  police vehicles. There are many shopkeepers who are just shouting and selling their products.",6.0,0.056074766355140186
audio_711.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_711.wav,cleaned_audio\audio_711.wav, in the cloud market we can see the sellers are selling their vegetables or something the products  we have and the buying means we are the buyers of the market so we can buy three various products  from the seller and we can hear some sounds of selling the selling their products to the customers  and they are to be shouted at as as possible larger to cover the crowd so that  they have to take her business for good position and the crowd markets and sales throughout the day  from the morning to evening all the customers are going to visit and go it's all depends upon  the market space and the people who are buying are the customers and sellers are the selling,9.0,0.072
audio_5.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_5.wav,cleaned_audio\audio_5.wav, The people are there in the market to purchase the products in the market and then to get the required things  and they sell their product in the market.  The people are keen to purchase the things they required and the sound from there is very  noisy and which leads us to the last interest on the market.  Means a lot of people are used to be there and the crowd should be more and more.  And then the crowd that is seen in the area makes us to feel happy to see those people and then  the crowd is always being like an arrogant nature to purchase the things they require which is  what I saw in the crowd and the thing is here is.,6.0,0.047619047619047616
audio_446.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_446.wav,cleaned_audio\audio_446.wav," My school playground is very large in size.  It has some grass on it and some area has not big grass.  The sound I hear is about boys playing and girls are also playing.  And in this ground, everybody plays some football, cricket, tennis, badminton, covered D and etc.  And the edges of the ground there is a stairs are we made to see, sit and watch the game.  Everybody is playing with the games and enjoying their life and forget about other things.",4.0,0.047619047619047616
audio_827.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_827.wav,cleaned_audio\audio_827.wav, This weak fis Avoid  Aftered  Cassia  Cassia  Cassia  Cassia  Atlas  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.  I'm sorry.,19.0,0.475
audio_67.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_67.wav,cleaned_audio\audio_67.wav," In the crowded market there are a lot of people selling fruits and fresh vegetables, a lot of grains and the sounds on the market are especially shout, shouting a lot of chowning and conversations between clients and also in the morning is usually the most crowded.  In the evenings the pace of the market is a little bit reduced.",2.0,0.03333333333333333
audio_776.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_776.wav,cleaned_audio\audio_776.wav," This is a piece of the best art.  Okay, I'm Rafa.  I'm Skull Chopper.  I'm a solace cushion.  The nicest thing about myself or should I say my hobby is that I'm a really likes person.  Both inside and outside.  I'm a cool person in my own right.  And that is enough since my vibe also creates a great environment around me.  I can't tell from the beginning but I've noticed a shift in myself.  And it's extremely cool so I choose to be happy no matter what.  I like to not to rely on people for happiness.  So I'm quite content with my own company.  I choose to write so that I could express myself.  And one thing.",3.0,0.025210084033613446
audio_93.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_93.wav,cleaned_audio\audio_93.wav," This market is very popular in the city. You can find fresh vegetables and fruits,  and also you can find traditional foods in here. It is quite crowded in the afternoon times  because people are having lunch in here, and also you can see some ladies who are shopping  their grocery from this market. In the union times you can find that markets  quiet because all the sellers are tidying up their products and then they're heading to hide.",5.0,0.06329113924050633
audio_677.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_677.wav,cleaned_audio\audio_677.wav, I'm going to get a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of the  little bit of the  little bit of a little bit of a  little bit of a little bit of a  little bit of a little bit of important  little bit of an important  little bit of that  mock and  the  the  the  the  the,68.0,0.13051823416506717
audio_1226.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1226.wav,cleaned_audio\audio_1226.wav," How I describe crowded market is that there are many people that are in the market in a certain  industry that people are interested in, wherein people wanted to buy and people want to sell  in within the industry that really takes their interest. What are the people that people are buying  and selling the market is according to their preferences that they want to buy so that it is in  demand for them. The sound that we can hear in the market is that where people are trying to  negotiate to each other and also where people are trying to engage and collaborate each  to which one another. The market scene changed throughout from morning to evening is that people are  more productive in the morning than in the evening.",7.0,0.05343511450381679
audio_1136.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1136.wav,cleaned_audio\audio_1136.wav, my goal is to become an independent girl. I want to be independent because in my home it is very  difficult to be independent girl because they will say you are girl. Don't be you should not go  out you are a girl you shouldn't talk to the boys you are a girl you should be in your limits  they always say that to overcome this disadvantage in my home I want to be independent. If I  were independent girl I can be able to face my family I can go out go out whenever I need I don't  want to depend on others like my father he was with me so I don't want to depend on them on future  I want to be independent further I have to be I have to face many problems not only in  my home and also out of the society now it's better now every girl is choosing to be an independent girl,13.0,0.08074534161490683
audio_536.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_536.wav,cleaned_audio\audio_536.wav," My favorite place I visited recently is Pondicherry.  Pondicherry is the place and the two, the beach rock beach.  That's my favorite.  I visited for the first time to the beach.  It is a beauty in simplicity.  This is an app, the phrase of wonderful prominent beach in Pondicherry.  It has a clean environment.  Swain palm trees, clean water, sun is the sand.  There is much beauty in the beach.  I loved it so much.  And the food is also very good, better.  I want to visit it for one more time.  I love the beaches and it's very clean.  It's magical and beautiful in the winter season.  I think it will be more better.",2.0,0.017391304347826087
audio_1247.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1247.wav,cleaned_audio\audio_1247.wav," So my favourite place to visit is Tisawaya jee mandi.  In Rajasthan, we could travel to the Sathya Sawaya jee mandi through railway stations.  I usually take a train from indoor railway station, Madhya Bazaar.  A train takes around 4 to 5 hours to reach the destination.  From the railway station, we can take bus or exam to reach the temple.  The temple looks very fabulous and you can visit the temple during the 6th Christmas and  you can experience a wonderful goodness of the temple.",10.0,0.11627906976744186
audio_61.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_61.wav,cleaned_audio\audio_61.wav, Question number one is what are the people selling and buying in the market? The people are buying  vegetables or fruits and so on and the people buying those vegetables from the vendors. What sounds  can you hear in the market like selling the person who is selling and the person who is buying  that sounds are hearing in the market especially. How does the crowded market scene change throughout  morning to evening? From morning the crowd are very very high due to the due to the  freshness of vegetables and fruits or something. So the people are mostly coming to the  coming to the morning times because the vegetables are very fresh and but in the evening the  vegetables and fruits are something getting into the wet so that the people will come in  and morning times only.,10.0,0.07194244604316546
audio_336.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_336.wav,cleaned_audio\audio_336.wav," The best day of my life was on the day I got a visa to a bird.  On the day I got a visa to school in the UK.  I was looking for the best place to study and progress my career.  And I was ready for straight-age with my country.  The situation of my country was already depressing.  And I had applied quite a few times before and I was rejected.  So the best day of my life was the day that I got a visa, my passport stamped,  that I was relocating to the UK.  And I got here to the UK and I remember the flight.  I could not, I was excited to fly.  And I was so excited by the time I landed in the heatstroke.  And ever since then I've been...",2.0,0.014705882352941176
audio_661.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_661.wav,cleaned_audio\audio_661.wav," I am going to tell you about this scene of a crowded market.  The crowded market is full of people and selling and buying, give vegetables or etc.  In the market you can find vegetables.  The people do the both conditions selling and buying.  The vegetables may be caused a low or high.  But the sounds which they say that these are the vegetables.  You can buy these are the vegetables they are available.  These are the sounds which can be here in the market.  And those sounds are even audible in the road also.  The crowded market scene changes day by day from the morning to evening.  If in one day morning to evening the crowd changes and the scenes, the fighting, the bar  gainings, those are the things that will be changed.",3.0,0.022388059701492536
audio_788.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_788.wav,cleaned_audio\audio_788.wav," is smoothing effect. Besides this I also have obvious such as reading comic books, painting,  writing narrative stories and maintaining a scrapbook. These activities make me happy and  enhance my hidden qualities. Writing and reading boosts my imagination. Along with these activities,  I participate in gardening in my dessert time. Because I love to plant new and colorful  moreover, I like dancing and singing. These are the activities I often do whenever I find time.  After completing my studies and homework, I participate in singing and dancing competitions as well.  Because I like to sing and dance. My teachers and parents always appreciate and encourage me to  pursue my hobbies. Every human being on the earth is unique, not only in terms of appearance,",6.0,0.04838709677419355
audio_1212.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1212.wav,cleaned_audio\audio_1212.wav," The playground of my school was very vast.  It consisted of a basketball court, a football ground, a volleyball ground, a table tennis  card, the ground was very vast and it consisted of a room where all the equipment related to  the sports were there.  The ground was expanded around half a necker thing.",4.0,0.07407407407407407
audio_813.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_813.wav,cleaned_audio\audio_813.wav," The most, the my hobby is listening music. I enjoyed a lot during my listening. I used my  mobile for listening. I don't use anything for listening music. I have lots of songs  in my mobile. I use Spotify and my Geo app for listening music. I didn't expect other people  to enter while I enjoy my music. I enjoy my own company during listening.",9.0,0.13846153846153847
audio_1118.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1118.wav,cleaned_audio\audio_1118.wav," The goal of my life is to become a software developer because I would like to do something  for my country to make me proud and my parents as well.  By building a software I will able to make the future generation to be able to use and will  be able to use this thing so that they are helpful to them.  The challenges I would face to achieve this goal is to learn a lot of things like new technology  and new technologies and gaining lots of knowledge and experience about what is current situation  happening, what is new technologies, my motivation to stay focused is my parents who are going  to encourage me and my cousins who give me motivation for the future.",6.0,0.048
audio_678.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_678.wav,cleaned_audio\audio_678.wav," It's a crowded market, people selling vegetables, fruits, and one side there's lines of clothes,  and there's even cars at the end of the market. I can hear sounds of people yelling for people  to come and buy their products. I can hear the customers hugging. There's back and forth  conversation between the hugged las on the cellars, the buying of the cellars. As the day progresses,  there's less and less of people, people migrating back home. The cellars who sold their products  closing down, packing up, and leaving as a date.",7.0,0.07608695652173914
audio_427.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_427.wav,cleaned_audio\audio_427.wav," The things of the Pelican, reminding of that of my IEPR, which is usually of  the bit activities of annoyly from the literature and allowed neighborhood.  Usually the Pelican is filled with children trying to always play the game of football or sometimes  just keeping your ropes and other related activities that little children like to play  and usually here they have a call of sounds from the children shouting in wrist voices  and often times just screaming and shouting because they are having fun and excited.  It's really a whole lot of noise squint around at the area, often times when the kids are  on the brink and they are playing their game of football or any of the skipping rope.  Usually it allows upon experience to listen to when you are passing because often times  you are in mind.",10.0,0.07092198581560284
audio_755.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_755.wav,cleaned_audio\audio_755.wav, My favorite hobby is about playing shittiel.  It's one of the most enjoyable hobbies and I used to play everyday with shittiel and  I enjoy practicing with my own and it also my friends because it makes me more and more  competitive day by day and it increases the sportier skills and healthy fit towards my mental  and physical happiness.  And it makes me fit and I enjoy playing shittiel everyday and yes of course I practice  the hobby with help of my friends and one of my friends suggested me this when I was  a fire's world and from...,12.0,0.12
audio_110.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_110.wav,cleaned_audio\audio_110.wav," I think when the market is crowded, it is a really good thing and if it is crowded, we can  say for sure that people are earning money, vendors are selling something, people are buying  from the vendors and the chit chats between them and the bargaining between them and the sound  of the market itself says what the market is doing and what people are benefiting from the market.  And so if a market is crowded and it is buzzing, it means that people are earning something and  vendors are making some money. And so markets will be mostly packed and busy from the morning and it",7.0,0.06481481481481481
audio_859.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_859.wav,cleaned_audio\audio_859.wav," Going on a trip with my family is super fun.  When we all pack our bags with cloth, snacks and toys which we need,  then we hop into the car and we head to our destination.  Along the way, we play some games, sing songs and love a lot.  When we reach, when we are going, it's like a whole new thing.  We explore new places like the teachers, parks, museums.  Sometimes we even stay in a cool hotel or cozy camp.  We eat Emmy food together and take lots of pictures to remember the good times.  But the best part of the trip is being together with my family.  We share special moments, make awesome memories and have a ton of fun.  Whether it's...",2.0,0.016
audio_957.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_957.wav,cleaned_audio\audio_957.wav," My playground is very big. Our college playground is very big and in the many students  use to click cricket, volleyball, sharetale, all the games can be played in the playground.  But so many students are used to click cricket. Even our college conducted many games for the  college such as cricket, volleyball, cocoa, sharetale, batman down, throwball, etc. In that,  our college is very famous to play and many students are used to play the cricket where all the  branches used to play against each other. For each and every year, students like to play the cricket.  And many students use to embrace them while they are playing.",10.0,0.09174311926605505
audio_1252.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1252.wav,cleaned_audio\audio_1252.wav," So my hobby is reading the Bible every day before sleeping before I go to bed.  Every day I need to or I would like to learn and read one chapter in the Bible and there  is a note for my hobby.  I am enjoying the tree Bible and know something about that and that is helpful to live in  my life and change everything after reading the Bible and I also learn something about  from that book.  There is some valuable things that they can change our diary loting and they teach how  to talk with others, how to maintain your skills, how to learn, how to teach, how to",9.0,0.08108108108108109
audio_1126.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1126.wav,cleaned_audio\audio_1126.wav, In my life my goal is to become an IPS officer. It's too tough to prepare the UPSC because  we learn so much of syllabus for that exam and so many challenges also is there.  And my parents are motivate me for that for my goal and so many friends are supporting me for the  exam and I'm also trying to very very best for exam. And my A-Misals  B-M-M is also an IPS officer. Thank you.,7.0,0.09090909090909091
audio_699.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_699.wav,cleaned_audio\audio_699.wav," The people selling and buying in the market are clothes like t-shirt, shoes, bags, and I can hear them encouraging the customers to buy their products with their every product.  They promoted all the products and there are conversations of customers asking for the price and have been asked for a discount.  They coordinated with a seller and then...",0.0,0.0
audio_1314.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1314.wav,cleaned_audio\audio_1314.wav," Yeah, so exploring my favorite spot and I'm ventured to the beach worklier waters warm  sense and tall palms create a perfect even of relaxation and joy.  Also a detailed declaration of my favorite place to visit were a grizzling waters back  in South-Sans, Green Bear Fit and also I have my favorite place to visit which is my  favorite place is Bayoua, that Bayoua is full of memories like my friends and my friends  we go there and make a memories and talk with each other and you talk like that.  I like to go there because yeah.",12.0,0.12121212121212122
audio_794.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_794.wav,cleaned_audio\audio_794.wav," My hobby is to watch movies and listen to the music.  And mostly I used to listen to music which are very melodious.  And I like to listen to the melodious songs very much.  And I never try to sing the songs because my voice is not that much good.  And my hobby is to read books also and watch movies.  And my favorite movies are which are pleasant and which  users come to enjoy with their family.  And I used to see movies whenever they come on television,  wherever it was like that.  And I used to listen to music whenever I travel to long places.  And I used to listen very much.",8.0,0.07017543859649122
audio_1129.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1129.wav,cleaned_audio\audio_1129.wav, This goal is very important to me to stand behind our family in any situations.  For this I have ready to face any challenges for achieving this goal.  Like my parents hardworking and hardworking makes me focus on this goal only.  Because my parents are more motivated to me for hardworking and standing behind any situations without fear.  Facing any situations with our hardworking.  So I want to achieve this goal.  For achieving this goal I want to challenge myself in any situations.,0.0,0.0
audio_808.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_808.wav,cleaned_audio\audio_808.wav, My favorite hobby is listening to this. I really enjoy this hobby a lot. It's my favorite because it gives me a  pleasure when I get stressed or I feel tension about anything. It really gives me a piece of mind.  I also use some kind of tools for this. I use Star Maker app to improve my singing skills. It really helps any kind of person to improve their singing skills.  I enjoy practicing by listening and with my friends like Kora singing and we really enjoy those kind of singing.  I have monotones for any during getting ready to call us. We from wake up time to till going time to call us.,5.0,0.043478260869565216
audio_875.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_875.wav,cleaned_audio\audio_875.wav," I am here to explain or describe my best day of my life.  Recently I have visited an investor tour which was with  conducted by our college team. We have visited the Bangalore.  I have visited an expo, a technical expo at Bangalore.  This day because it makes me special because I have joined this tour with my friends.  I have enjoyed very much, I have visited the expo which gave me knowledge  about technical. It gave me knowledge how to design, how to think the problems, the way of thinking the problems.  I have seen a lot of experiments which was placed by our companies. It is a nice tour.",2.0,0.018018018018018018
audio_842.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_842.wav,cleaned_audio\audio_842.wav, My best day in my life is when I went to the trip for the Ramujifilm City which was located in the  high trouble with my friends and I'd be very sad if I didn't when I experienced this  best day because I love traveling and I love to enjoy with my friends when I was in trip and  and this team makes me very special because we enjoyed a lot and the Ramujifilm City and we  experienced a lot of fun and food we had in there and we went to there by drive and we have a  lot of fun when we were traveling and it's very happy when I'm thinking about 30 and I'm so happy  for the best because I just love the best.,16.0,0.125
audio_1182.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1182.wav,cleaned_audio\audio_1182.wav," My goal in life is to be rich. Why? Because I believe that if you are financially stable,  you can do all things. You can buy things you want. You can get the food you want. You  can taste all the food you want. And also you can help other people by giving them money  or do that. They can have their own food. And also you can give your family their needs  and wants. And with all of that, you will be satisfied and happy with your life. So my  goal in life is to be rich and to be financially stable. That's all. Thank you.",6.0,0.056074766355140186
audio_848.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_848.wav,cleaned_audio\audio_848.wav," And my best today was when I went to my sister's exam, I need a friend, I need a friend  to accompany for me.  So I had taken my friend along with me and it was best today I think because I had experienced  a different kind of closeness between us.  And if I hadn't experienced that day and maybe it was not good on that day, I mean I feel  bored or etc. etc.  That makes me one of my most special to me.  I didn't expect that I go with my sister and it makes that day special because",7.0,0.06930693069306931
audio_1040.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1040.wav,cleaned_audio\audio_1040.wav, In India my favourite place is Goa. In every year I must visit Goa every summer.  I am allowed to travel in train and bus but previous year I travel in flight.  That experience is very good for me and very low time to reach Goa.  And I enjoyed a lot with my friends. In the Goa some foods are cost and some food are good.  But I like the very much Goa and Fish Thali. That food is very awesome.  And some hotels that food is very cheap and some hotels is very high cost.  I think it's time to visit for Goa is summer.,4.0,0.03773584905660377
audio_956.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_956.wav,cleaned_audio\audio_956.wav," ...In my school playgrown is very large and very sufficient to play every game  In my school show my students play some types of games like cocoa...  ...kirkkett, tennis... ...basketball and some parts of games  In the big ground some particular games are there, and at least also going on going  shokal, beliz wo Bal hazardous mu home bou  kosk",14.0,0.23333333333333334
audio_902.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_902.wav,cleaned_audio\audio_902.wav, I would never spastic person I am who I am in love.,1.0,0.08333333333333333
audio_441.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_441.wav,cleaned_audio\audio_441.wav," My school playground is very big. In my school playground, many kids are playing very well during  often times or evening times. Basically, in my school, there are many types of games which were  conducted by our producer. Our playground looked like a square shape which contains many games  which were played by the students daily. In my playground, I can hear small children's  sounds and a beautiful bird sounds and a teacher's sound who are saying to the students to play  well and encourage them to play a variety of types of games. My school playground is one of the most  amazing playgrounds near.",6.0,0.05714285714285714
audio_237.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_237.wav,cleaned_audio\audio_237.wav," Greetings. I'm about to describe my favorite hobby. My hobby is to read books. What is the thing  that I enjoy most about my hobby is because when reading books it gives you a piece of mind  and it also gives you a lot of knowledge. You can learn a lot of vocabulary from what you learn  and you can also use it in your daily life. There are certain tools that I use in order to read.  For example, I have a lot of books from which I most commonly read but I also use the phones  and laptops in order to read because there are many free apps and also paid apps in order to  provide you books. I enjoy practicing the hobby on my own because reading alone is a kind of  piece and it is also very soothing but I also suggest others to read a lot of books because it  can greatly improve their vocabulary and it also can help them to improve themselves.",11.0,0.0650887573964497
audio_1290.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1290.wav,cleaned_audio\audio_1290.wav," There are many several times that when I say I had the best day of my life, we are just  humans and sometimes you often think we if we happen to serve it or not, well it depends  on how present it is.  The best day of my life is when I taught kids of different age level with the help of  my church friends and such.  It was a really nice feeling being able to do that.  It was your heart fluttering.",4.0,0.04819277108433735
audio_1162.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1162.wav,cleaned_audio\audio_1162.wav, so I have my machine.,1.0,0.2
audio_700.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_700.wav,cleaned_audio\audio_700.wav," My topic is about the same of a crowded market.  Here the sellers will sell the goods and the buyers will provide the products.  Her goods are products and nothing but okay, both are same.  Here the sellers will sell the goods to the buyer and the buyers will buy the goods from the sellers here.  The the the sounds we hear from the market are very noisy and sometimes we'll call it a  this is an market or an clients should like that and from morning to evening the at at morning  times the crowd will be very more in the market.  And at evening times also it will be more when the first 12 seasons will come for buying the  vegetables and the fruits and etc things.  So the the at the money terms the crowd will be more as when compared to the evening times in a  crocodile",10.0,0.06622516556291391
audio_1200.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1200.wav,cleaned_audio\audio_1200.wav," So the people selling in the market is fruits, vegetable and vibrant textile.  While you can hear the vendors call out their ears, their voices blending into a cacophony of sound  fills the air. So the scene changes from morning to evening, it was filled with laughter rising  above the Dean, street performers entering the masses with the music and dance, adding to the  live atmosphere. Amidst the chaos, the market excludes a sense of energy and vitality,  drawing visitors into its vibrant tapestry of sights, sounds and smells.",4.0,0.0449438202247191
audio_147.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_147.wav,cleaned_audio\audio_147.wav, I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.  I'm not a real man.,10.0,0.16666666666666666
audio_212.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_212.wav,cleaned_audio\audio_212.wav," Yes, I always enjoy praying tennis because it is my hobby.  I like it or tennis ball required to pray the tennis.  But they are not expensive so we can buy easily them.  Yeah, I always enjoy the tennis day.  I always enjoy praying tennis, I always have my friends every weekend.  Saturday or Sunday because it will always make me feel fresh.  And then enjoy me fun every weekend.  I always spend a good time with my friend.",0.0,0.0
audio_168.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_168.wav,cleaned_audio\audio_168.wav," My most favorite hobby is cooking and I mostly enjoy my time with cooking whenever I'm at home  because that will give me some peace, it will give me some happiness.  Yeah, basically the cooking needs some tools like utensils, like food items,  the raw materials required to cook the delicious food.  Yes, I enjoy the practicing my hobby on my own.  Yeah, I will practice it my own not with any others.  But with my mom also I will enjoy cooking, we both enjoy cooking.  That is my best hobby and whenever I feel sad I will always cook,  I also prepare some delicious food.  Whenever I am feeling low I will cook my food with my mom, it will be a best memory for me.",5.0,0.03937007874015748
audio_240.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_240.wav,cleaned_audio\audio_240.wav," The most enjoyable moment in my hobby is coding. I think coding is a platform in every  platform like Lead Code, Hackerang and coding ninjas. I practice on all that platforms.  Now I am realize that the coding is important but the number of problems not important.  We have to solve the problems based on the difficulties. Always used to solve the problems  with medium and easy level. From now onwards I want to make sure that the hobby should be  interestingly applied to improve my skillset. I think I want to improve at field. Definitely  according to coding it will require either a laptop or a mobile. I will prefer the laptop  because it will be suitable to.",8.0,0.06722689075630252
audio_695.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_695.wav,cleaned_audio\audio_695.wav," The market is always crowded with gods horses, donkeys and camels.  They come loaded with the produce of the season such as cotton, grain, oil, seeds,  vegetables etc.  Whenever I visit a market, I find the harvests shouting loudly to sell their goods.  They try to attract the people by several names.  I will go every Sunday with my father to the market.  There are so many different types of people, different types of languages.  This language was very different to us.  They sell so many things.  Thank you.",2.0,0.02247191011235955
audio_256.wav,3.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_256.wav,cleaned_audio\audio_256.wav, El Shadullas  habit  Eрипálak CH! sp�래�  Eip Exhe  E ああ ああ  Hiya Ara....  Ai Ala voor!  Pasit paisead...  Kenan doing comunicat vitor T σου  Awatir هa !!  lekş e ㅓ,23.0,0.7666666666666667
audio_443.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_443.wav,cleaned_audio\audio_443.wav," The school playground puzzles with energy as children love, chatter and plays,  swings, up through the air while the rhythmic squeak of screws will the space.  Groups gather around grit, their chalk marks, vibrant again as the asphalt,  the basket ball court, with the bounds of balls and the cheese of ang,  athletes meanwhile, kids cramble up ladders and slide down slides,  their joyful shouts blending with the occasional visile of a super-wasting teacher.  The playground is a mosaic of color, moment and lawful,  a vibrant hub of childhood excitement.",7.0,0.07777777777777778
audio_63.wav,3.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_63.wav,cleaned_audio\audio_63.wav," Basically here they crowded markets the market should be crowded on Friday  times there are so many people in the markets they might be selling the  vegetables fruits and the household items everything whenever we want to buy  something we will bargain there people always people selling so many like  parts, junk foods and some bakery items and some food items break first lunch  items all these entire things foods which is etc or under people are buying  the same things in the market and the sounds can you hear in the market is like  it is a full of crowd like so much noise we will listen and how do the crowded  markets change throughout the day from morning to evening so basically the окROdradomar",11.0,0.0873015873015873
